wavenumber_cm-1,n,k,alpha_cm-1,nalpha_cm-1
1611.2321,1.3636564,0.090421036,1830.7854,2496.5622
1612.1963,1.3634397,0.092156857,1867.0478,2545.6071
1613.1605,1.3631629,0.093922064,1903.948,2595.3912
1614.1248,1.3628403,0.095720433,1941.5636,2646.0411
1615.089,1.3624088,0.097567998,1980.2212,2697.8708
1616.0532,1.3619121,0.099435471,2019.328,2750.1473
1617.0175,1.3613044,0.10130481,2058.5179,2802.2695
1617.9817,1.3606703,0.10320868,2098.4552,2855.3057
1618.9459,1.3598816,0.1051532,2139.2656,2909.148
1619.9102,1.3589948,0.10706446,2179.4461,2961.856
1620.8744,1.3580476,0.10898177,2219.7962,3014.5889
1621.8386,1.3569713,0.11090624,2260.3386,3067.2145
1622.8029,1.3557935,0.11278863,2300.0695,3118.4192
1623.7671,1.3545458,0.11467506,2339.9284,3169.5403
1624.7313,1.3531566,0.11653612,2379.3151,3219.5859
1625.6956,1.3516916,0.11835341,2417.8528,3268.1914
1626.6598,1.3500963,0.12014687,2455.9474,3315.7656
1627.624,1.3484042,0.12185947,2492.4315,3360.8051
1628.5883,1.3466381,0.12352364,2527.966,3404.2554
1629.5525,1.3447384,0.12514478,2562.6598,3446.107
1630.5167,1.3427531,0.12664774,2594.9714,3484.4057
1631.481,1.3407152,0.12807885,2625.8462,3520.5119
1632.4452,1.3385901,0.12946305,2655.7935,3555.019
1633.4094,1.3363515,0.13072693,2683.3047,3585.8383
1634.3737,1.3340923,0.13188784,2708.7316,3613.6978
1635.3379,1.3317494,0.13298464,2732.8692,3639.497
1636.3021,1.3293067,0.13394941,2754.3186,3661.3343
1637.2664,1.3268536,0.13477208,2772.8676,3679.1894
1638.2306,1.3244003,0.13550887,2789.6685,3694.6379
1639.1948,1.3218578,0.13614212,2804.3547,3706.9582
1640.1591,1.319343,0.13664842,2816.4396,3715.8497
1641.1233,1.3167735,0.1370604,2826.5917,3721.9812
1642.0875,1.3141935,0.13733871,2833.9954,3724.4183
1643.0518,1.3116518,0.13750252,2839.0417,3723.8342
1644.016,1.3090978,0.13757895,2842.2868,3720.8313
1644.9802,1.3065436,0.13754298,2843.2102,3714.7781
1645.9445,1.3040054,0.13740243,2841.9698,3705.9439
1646.9087,1.3015143,0.13714865,2838.3825,3694.1953
1647.8729,1.2990117,0.13680042,2832.8333,3679.8837
1648.8372,1.2966092,0.13634714,2825.0991,3663.0493
1649.8014,1.2942032,0.13585275,2816.5015,3645.1251
1650.7656,1.2918017,0.13523865,2805.4085,3624.0314
1651.7299,1.289513,0.13451312,2791.988,3600.3048
1652.6941,1.2872578,0.13377889,2778.3689,3576.477
1653.6583,1.2849914,0.13293383,2762.4292,3549.6977
1654.6226,1.2828373,0.13199608,2744.5418,3520.8005
1655.5868,1.2807255,0.13102508,2725.9397,3491.1804
1656.551,1.2786727,0.12999518,2706.0882,3460.201
1657.5153,1.2766498,0.12890889,2685.0369,3427.8519
1658.4795,1.2746992,0.12775488,2662.5482,3393.9481
1659.4437,1.2728013,0.12656167,2639.214,3359.1949
1660.408,1.2709336,0.12530974,2614.6255,3323.0154
1661.3722,1.2691616,0.12399288,2588.6512,3285.4166
1662.3364,1.2674454,0.12266779,2562.4732,3247.795
1663.3007,1.2657652,0.12129821,2535.333,3209.1363
1664.2649,1.2641524,0.11986531,2506.8355,3169.0222
1665.2291,1.2626212,0.11843006,2478.2539,3129.0958
1666.1934,1.2611071,0.11696003,2448.9096,3088.3372
1667.1576,1.2596512,0.1154297,2418.2661,3046.1718
1668.1218,1.2582871,0.11387493,2387.0734,3003.6236
1669.0861,1.256988,0.11231332,2355.6993,2961.0858
1670.0503,1.2557321,0.11072844,2323.7993,2918.0692
1671.0145,1.2545323,0.109121,2291.387,2874.6191
1671.9788,1.2533966,0.10750636,2258.7843,2831.1527
1672.943,1.2522966,0.10585716,2225.4161,2786.881
1673.9072,1.2512802,0.10418057,2191.432,2742.0955
1674.8715,1.2503314,0.10252603,2157.8711,2698.054
1675.8357,1.2494261,0.10085565,2123.9365,2653.7018
1676.7999,1.2485803,0.099181868,2089.8899,2609.3954
1677.7642,1.2477589,0.097503468,2055.7053,2565.0245
1678.7284,1.2470164,0.095788687,2020.7125,2519.8617
1679.6926,1.2463416,0.09409599,1986.1443,2475.4142
1680.6569,1.2457085,0.092408478,1951.6446,2431.1802
1681.6211,1.2451279,0.090712011,1916.9148,2386.8041
1682.5853,1.244597,0.089020997,1882.2592,2342.654
1683.5496,1.2441299,0.087344266,1847.8647,2298.9838
1684.5138,1.2436942,0.08568193,1813.7344,2255.7309
1685.478,1.2432885,0.083985075,1778.8326,2211.6021
1686.4423,1.242995,0.082314104,1744.4382,2168.3281
1687.4065,1.2427063,0.080669001,1710.5519,2125.7137
1688.3707,1.2424926,0.079028822,1676.7302,2083.3248
1689.335,1.2423058,0.077406868,1643.2557,2041.426
1690.2992,1.242173,0.075808823,1610.2496,2000.2085
1691.2634,1.2420721,0.074225493,1577.5176,1959.3906
1692.2277,1.2420205,0.072648123,1544.874,1918.7651
1693.1919,1.2420039,0.071103849,1512.8963,1879.0231
1694.1561,1.2420309,0.06956695,1481.0382,1839.4952
1695.1204,1.2420987,0.068063147,1449.8479,1800.8541
1696.0846,1.2421935,0.066573896,1418.9312,1762.5871
1697.0488,1.242342,0.06509766,1388.2561,1724.6888
1698.0131,1.2425236,0.063665561,1358.4869,1687.952
1698.9773,1.242738,0.062259965,1329.2489,1651.9081
1699.9415,1.2429855,0.060891289,1300.7655,1616.8327
1700.9058,1.2432315,0.059544235,1272.7111,1582.2746
1701.87,1.2435262,0.058212709,1244.9562,1548.1356
1702.8343,1.2438384,0.05690797,1217.7421,1514.6745
1703.7985,1.2441936,0.055640269,1191.2895,1482.1947
1704.7627,1.2445496,0.054398693,1165.3658,1450.3556
1705.727,1.2449378,0.053180732,1139.9182,1419.1272
1706.6912,1.2453524,0.051998664,1115.2109,1388.8305
1707.6554,1.2457716,0.050846059,1091.1071,1359.2703
1708.6197,1.2462108,0.04971049,1067.3413,1330.1322
1709.5839,1.2466761,0.048615582,1044.4214,1302.0552
1710.5481,1.247138,0.047545448,1022.0075,1274.5845
1711.5124,1.2476251,0.046496905,1000.0321,1247.6652
1712.4766,1.2481177,0.045477122,978.65018,1221.4706
1713.4408,1.2486296,0.044476498,957.65605,1195.7577
1714.4051,1.2491562,0.043522693,937.64634,1171.2668
1715.3693,1.2496773,0.042584978,917.96035,1147.1542
1716.3335,1.2502148,0.041666478,898.66606,1123.5256
1717.2978,1.250765,0.04079349,880.33167,1101.088
1718.262,1.251295,0.039930753,862.19748,1078.8634
1719.2262,1.2518569,0.03908724,844.45768,1057.1402
1720.1905,1.2524115,0.038277708,827.43202,1036.2854
1721.1547,1.252969,0.03748478,810.74585,1015.8394
1722.1189,1.2535425,0.036717117,794.58722,996.04888
1723.0832,1.2541054,0.035982683,779.1295,977.11055
1724.0474,1.2546611,0.035255488,763.8108,958.32368
1725.0116,1.2552323,0.034547597,748.89294,940.03463
1725.9759,1.2557993,0.03386303,734.46381,922.33913
1726.9401,1.2563748,0.03319668,720.41341,905.10929
1727.9043,1.2569463,0.032558985,706.96907,888.62217
1728.8686,1.2575072,0.031933777,693.78056,872.43406
1729.8328,1.258075,0.031324282,680.91848,856.64651
1730.797,1.2586409,0.030729871,668.36969,841.23741
1731.7613,1.2592161,0.030150479,656.13332,826.21363
1732.7255,1.2597884,0.029603416,644.58688,812.04306
1733.6897,1.2603488,0.029075429,633.44275,798.35881
1734.654,1.260897,0.02855354,622.41876,784.80597
1735.6182,1.2614497,0.028033603,611.4247,771.2815
1736.5824,1.2620215,0.0275384,600.95779,758.42168
1737.5467,1.2625755,0.02706779,591.01586,746.20215
1738.5109,1.2631308,0.026608437,581.30847,734.26862
1739.4751,1.2636755,0.026173044,572.11367,722.966
1740.4394,1.2642088,0.02573829,562.92229,711.65131
1741.4036,1.2647538,0.025316229,553.99815,700.67128
1742.3678,1.2652855,0.024922494,545.68398,690.44602
1743.3321,1.265803,0.024524765,537.27278,680.08148
1744.2963,1.2663323,0.024138853,529.11095,670.03027
1745.2605,1.2668499,0.023773856,521.39849,660.53361
1746.2248,1.267357,0.023408264,513.6641,650.99579
1747.189,1.2678779,0.023056423,506.22278,641.8287
1748.1532,1.2683799,0.022730213,499.33598,633.34773
1749.1175,1.2688695,0.022395251,492.24893,624.59966
1750.0817,1.2693752,0.02206664,485.29341,616.01942
1751.0459,1.2698748,0.021771949,479.07632,608.36695
1752.0102,1.2703477,0.021476213,472.82909,600.65735
1752.9744,1.2708281,0.021179393,466.55081,592.90589
1753.9386,1.2713037,0.020903151,460.7189,585.71362
1754.9029,1.2717665,0.020627532,454.89401,578.51899
1755.8671,1.27223,0.020351555,449.05456,571.30069
1756.8313,1.272698,0.020095905,443.65717,564.64162
1757.7956,1.2731462,0.01984073,438.26409,557.97424
1758.7598,1.2736095,0.019595437,433.0832,551.57889
1759.724,1.2740513,0.019367892,428.28887,545.662
1760.6883,1.2744877,0.019139789,423.47666,539.71581
1761.6525,1.2749141,0.018920567,418.85553,534.00484
1762.6167,1.2753282,0.018689277,413.96178,527.93712
1763.581,1.2757621,0.018462392,409.16005,521.99088
1764.5452,1.276186,0.018252986,404.74041,516.52403
1765.5094,1.2766078,0.018049287,400.4423,511.20775
1766.4737,1.2770189,0.017853487,396.31462,506.10126
1767.4379,1.2774211,0.017661136,392.25876,501.07963
1768.4021,1.2778178,0.017463375,388.07804,495.89305
1769.3664,1.2782254,0.017261889,383.8097,490.59532
1770.3306,1.2786375,0.01708588,380.10326,486.01429
1771.2948,1.2790294,0.01691715,376.55458,481.62437
1772.2591,1.2794193,0.016747117,372.97277,477.18856
1773.2233,1.2797997,0.016583763,369.53568,472.93165
1774.1875,1.2801778,0.016411658,365.89953,468.41647
1775.1518,1.2805654,0.016249957,362.49128,464.19378
1776.116,1.280942,0.016099902,359.33905,460.29247
1777.0802,1.2813113,0.015947076,356.1213,456.30224
1778.0445,1.2816854,0.015802044,353.07402,452.5298
1779.0087,1.2820464,0.015665743,350.21839,448.99624
1779.9729,1.282401,0.015527504,347.31609,445.39849
1780.9372,1.282752,0.01538552,344.32665,441.68571
1781.9014,1.2831078,0.015249174,341.46002,438.13
1782.8656,1.2834548,0.015113378,338.60239,434.58086
1783.8299,1.2838129,0.014979886,335.79313,431.09554
1784.7941,1.2841597,0.014870757,333.52706,428.30199
1785.7583,1.2844875,0.014744697,330.87839,425.00916
1786.7226,1.284837,0.014617518,328.20154,421.68548
1787.6868,1.2851726,0.014516102,326.10039,419.09528
1788.651,1.2854961,0.014399398,323.65314,416.05485
1789.6153,1.2858287,0.014290283,321.37372,413.23155
1790.5795,1.2861465,0.014181526,319.09974,410.40902
1791.5437,1.2864771,0.014073232,316.83353,407.59907
1792.508,1.2867932,0.01398115,314.92988,405.24964
1793.4722,1.2871027,0.013872357,312.64737,402.40927
1794.4364,1.2874244,0.013773467,310.58554,399.85541
1795.4007,1.2877321,0.013684222,308.73892,397.57302
1796.3649,1.2880372,0.013585741,306.68162,395.01733
1797.3291,1.2883447,0.013495931,304.81781,392.71043
1798.2934,1.2886455,0.013402333,302.86621,390.28719
1799.2576,1.2889515,0.013317438,301.10911,388.11504
1800.2218,1.2892427,0.013234643,299.39747,385.99602
1801.1861,1.2895409,0.013143972,297.50554,383.64556
1802.1503,1.2898383,0.013068676,295.95962,381.74006
1803.1145,1.290126,0.012990793,294.35326,379.75278
1804.0788,1.290413,0.012911832,292.72056,377.73042
1805.043,1.2906984,0.01283842,291.21181,375.86662
1806.0072,1.2909802,0.012762906,289.6536,373.93706
1806.9715,1.2912644,0.01269049,288.16389,372.09578
1807.9357,1.2915429,0.012625024,286.83032,370.45365
1808.8999,1.2918133,0.012560152,285.50866,368.82387
1809.8642,1.2920835,0.012487063,283.99857,366.94987
1810.8284,1.2923588,0.012420569,282.63676,365.26809
1811.7926,1.2926259,0.012361491,281.4422,363.79948
1812.7569,1.2928878,0.012294129,280.05748,362.0829
1813.7211,1.2931552,0.012230953,278.76656,360.48843
1814.6853,1.2934179,0.012172244,277.57597,359.02173
1815.6496,1.2936785,0.012111006,276.32624,357.47732
1816.6138,1.2939392,0.012056196,275.22177,356.12024
1817.5781,1.2941916,0.012001267,274.11324,354.75506
1818.5423,1.2944465,0.011942441,272.91434,353.27301
1819.5065,1.2947023,0.011890622,271.87423,351.99619
1820.4708,1.2949505,0.011840627,270.87458,350.76917
1821.435,1.2951993,0.011788197,269.818,349.46808
1822.3992,1.2954459,0.011742335,268.91055,348.35908
1823.3635,1.2956835,0.011691449,267.88689,347.09662
1824.3277,1.295929,0.011640724,266.86566,345.83894
1825.2919,1.2961679,0.011595052,265.95912,344.72766
1826.2562,1.296407,0.011543997,264.92793,343.45442
1827.2204,1.2966487,0.011503713,264.14284,342.50048
1828.1846,1.296876,0.011460114,263.2806,341.44228
1829.1489,1.2971104,0.011409167,262.24841,340.16515
1830.1131,1.2973467,0.011369161,261.4666,339.21283
1831.0773,1.2975723,0.011322854,260.53883,338.06796
1832.0416,1.2978123,0.011275271,259.58056,336.88686
1833.0058,1.2980472,0.011248449,259.09936,336.32319
1833.97,1.2982621,0.011213822,258.43764,335.5198
1834.9343,1.2984874,0.011168698,257.53302,334.40338
1835.8985,1.2987115,0.011136388,256.92295,333.6688
1836.8627,1.2989277,0.0110936,256.07021,332.61668
1837.827,1.2991595,0.011054818,255.30896,331.68707
1838.7912,1.2993768,0.011030104,254.87186,331.17459
1839.7554,1.2995912,0.010993076,254.14947,330.29041
1840.7197,1.2998111,0.010962812,253.58262,329.60951
1841.6839,1.3000191,0.010930061,252.9575,328.84959
1842.6481,1.3002411,0.010895647,252.29306,328.04181
1843.6124,1.3004485,0.010878703,252.03252,327.75532
1844.5766,1.3006445,0.010836883,251.19496,326.71535
1845.5408,1.3008704,0.01079936,250.45605,325.81086
1846.5051,1.3010788,0.010783104,250.20972,325.54256
1847.4693,1.301281,0.010751644,249.61,324.81274
1848.4335,1.3014909,0.010726582,249.15813,324.27704
1849.3978,1.301692,0.010705594,248.80033,323.86141
1850.362,1.3018881,0.010675345,248.22668,323.16337
1851.3262,1.3020937,0.010646196,247.67791,322.49986
1852.2905,1.302297,0.010624196,247.29483,322.05132
1853.2547,1.3024951,0.010603905,246.951,321.65247
1854.2189,1.3026873,0.010581892,246.56657,321.19914
1855.1832,1.3028779,0.010550363,245.95976,320.45554
1856.1474,1.3030819,0.010519462,245.36682,319.73306
1857.1116,1.3032848,0.010501655,245.07873,319.40737
1858.0759,1.3034773,0.010481728,244.7407,319.01395
1859.0401,1.3036759,0.010461105,244.38592,318.60003
1860.0043,1.3038694,0.010446865,244.17984,318.37861
1860.9686,1.304058,0.010429811,243.9076,318.06964
1861.9328,1.3042498,0.010411607,243.60805,317.72574
1862.897,1.3044393,0.010401918,243.50738,317.6406
1863.8613,1.3046159,0.010384012,243.21403,317.30088
1864.8255,1.3048054,0.010363318,242.85491,316.8784
1865.7897,1.3049865,0.01034732,242.60538,316.59674
1866.754,1.3051741,0.01032619,242.23509,316.15897
1867.7182,1.3053607,0.010312989,242.05039,315.96306
1868.6824,1.3055407,0.010300502,241.88212,315.78695
1869.6467,1.3057222,0.010280438,241.53552,315.3783
1870.6109,1.3059111,0.010267252,241.35014,315.18181
1871.5751,1.30609,0.010259191,241.28495,315.13986
1872.5394,1.3062701,0.010246854,241.11897,314.96651
1873.5036,1.3064492,0.010238949,241.05702,314.92875
1874.4678,1.3066212,0.01023281,241.03647,314.94336
1875.4321,1.3067893,0.010214755,240.73496,314.58987
1876.3963,1.3069705,0.010196688,240.43271,314.23845
1877.3605,1.3071502,0.010187624,240.34244,314.16367
1878.3248,1.3073292,0.010181319,240.31705,314.1735
1879.289,1.3075006,0.010177085,240.34044,314.24527
1880.2532,1.3076712,0.010167867,240.24594,314.1627
1881.2175,1.3078443,0.010161387,240.21596,314.16506
1882.1817,1.308012,0.010155926,240.20991,314.19745
1883.1459,1.3081814,0.010144774,240.06907,314.0539
1884.1102,1.3083562,0.010139154,240.05894,314.0826
1885.0744,1.3085239,0.010137683,240.14694,314.23801
1886.0386,1.3086891,0.010135187,240.21062,314.36103
1887.0029,1.3088543,0.010127539,240.15207,314.32408
1887.9671,1.3090231,0.010125224,240.21986,314.45335
1888.9313,1.3091846,0.010124842,240.33348,314.64088
1889.8956,1.3093475,0.010119058,240.31881,314.66084
1890.8598,1.3095078,0.010118585,240.43018,314.84521
1891.824,1.3096659,0.01010875,240.31898,314.73758
1892.7883,1.3098376,0.010098167,240.18973,314.60954
1893.7525,1.3100071,0.010107553,240.53545,315.10315
1894.7167,1.3101583,0.0101097,240.70906,315.36696
1895.681,1.3103228,0.010105422,240.72964,315.43352
1896.6452,1.3104764,0.010110693,240.97772,315.79562
1897.6094,1.3106329,0.010102121,240.89582,315.726
1898.5737,1.3107983,0.010101356,240.99996,315.90234
1899.5379,1.3109547,0.010105764,241.2276,316.23846
1900.5021,1.3111161,0.010102874,241.28101,316.34742
1901.4664,1.3112783,0.010114308,241.67666,316.90537
1902.4306,1.3114257,0.010119151,241.91499,317.25353
1903.3948,1.3115842,0.010121087,242.08389,317.51342
1904.3591,1.3117353,0.010129331,242.40382,317.96964
1905.3233,1.3118875,0.010132615,242.60518,318.2707
1906.2875,1.3120383,0.010137429,242.8433,318.61971
1907.2518,1.3121901,0.010140376,243.03676,318.91041
1908.216,1.3123434,0.010146609,243.30907,319.30505
1909.1802,1.3124934,0.010155851,243.65376,319.79396
1910.1445,1.3126404,0.010159414,243.86235,320.10358
1911.1087,1.3127927,0.010166524,244.15619,320.52646
1912.0729,1.3129377,0.010173373,244.44395,320.93968
1913.0372,1.313091,0.010175396,244.61584,321.20287
1914.0014,1.3132448,0.010191001,245.11448,321.89532
1914.9656,1.3133852,0.010203712,245.54383,322.49365
1915.9299,1.3135309,0.01020623,245.7281,322.77146
1916.8941,1.3136839,0.010219606,246.17397,323.39477
1917.8583,1.3138269,0.010234268,246.65118,324.05696
1918.8226,1.31397,0.010245444,247.04466,324.60927
1919.7868,1.3141135,0.01025779,247.46664,325.19926
1920.751,1.3142567,0.010270357,247.89427,325.7967
1921.7153,1.3143986,0.010285506,248.38455,326.47631
1922.6795,1.3145372,0.010298755,248.82928,327.09534
1923.6437,1.3146752,0.01030943,249.21212,327.63299
1924.608,1.3148195,0.010319954,249.59156,328.16784
1925.5722,1.3149617,0.010336081,250.10684,328.8809
1926.5364,1.3151013,0.010352824,250.63743,329.6136
1927.5007,1.3152387,0.010369739,251.17257,330.35189
1928.4649,1.3153754,0.010384846,251.66434,331.0331
1929.4292,1.3155125,0.010399839,252.15368,331.71133
1930.3934,1.3156505,0.010418778,252.73913,332.51635
1931.3576,1.3157827,0.010430401,253.14746,333.08704
1932.3219,1.3159293,0.010445578,253.64237,333.77543
1933.2861,1.3160667,0.010474628,254.47469,334.90567
1934.2503,1.3161942,0.010497674,255.16179,335.84246
1935.2146,1.3163265,0.010514012,255.68629,336.56664
1936.1788,1.3164569,0.010536613,256.36359,337.49162
1937.143,1.3165838,0.010550121,256.82008,338.12515
1938.1073,1.316725,0.0105686,257.39798,338.92236
1939.0715,1.3168526,0.010594323,258.15284,339.94923
1940.0357,1.3169861,0.010609319,258.6468,340.63424
1941,1.3171233,0.010640293,259.53085,341.83413
1941.9642,1.3172445,0.010670269,260.39129,342.999
1942.9284,1.3173664,0.010687239,260.93492,343.74689
1943.8927,1.3174971,0.010710314,261.62807,344.69424
1944.8569,1.3176204,0.010730321,262.24681,345.54174
1945.8211,1.3177543,0.010752859,262.92792,346.47439
1946.7854,1.3178804,0.01078443,263.83059,347.69716
1947.7496,1.3180006,0.010808686,264.55494,348.68356
1948.7138,1.318127,0.010828806,265.17862,349.53911
1949.6781,1.3182576,0.010860948,266.09732,350.7848
1950.6423,1.3183733,0.010891428,266.97607,351.97413
1951.6065,1.3184959,0.010915034,267.68695,352.94414
1952.5708,1.3186167,0.010942712,268.49836,354.04643
1953.535,1.3187394,0.010969589,269.29073,355.12429
1954.4992,1.3188598,0.010999158,270.1499,356.28984
1955.4635,1.3189776,0.011027368,270.97637,357.41177
1956.4277,1.3190986,0.011052126,271.71868,358.42373
1957.3919,1.3192258,0.01108581,272.68113,359.72799
1958.3562,1.3193382,0.011123033,273.7315,361.14443
1959.3204,1.3194535,0.011152716,274.59712,362.31813
1960.2846,1.3195682,0.011183878,275.49989,363.54089
1961.2489,1.3196803,0.011215711,276.41995,364.78597
1962.2131,1.3197966,0.01123968,277.14686,365.77747
1963.1773,1.3199213,0.01127775,278.22225,367.23146
1964.1416,1.3200247,0.01131724,279.3336,368.72726
1965.1058,1.3201387,0.011341123,280.0605,369.7187
1966.07,1.3202584,0.011380345,281.16694,371.21301
1967.0343,1.3203646,0.011422152,282.33825,372.78942
1967.9985,1.3204706,0.011452679,283.2316,373.99899
1968.9627,1.3205833,0.011490414,284.30404,375.44718
1969.927,1.3206866,0.01152603,285.32493,376.8248
1970.8912,1.3207958,0.011561517,286.3435,378.20128
1971.8554,1.3208967,0.011599444,287.42339,379.65662
1972.8197,1.321003,0.011628648,288.28795,380.82923
1973.7839,1.3211112,0.011662768,289.27514,382.16463
1974.7481,1.3212217,0.011701658,290.38153,383.65838
1975.7124,1.3213251,0.01174213,291.52813,385.20342
